TEMPORARY,BURST_NUMBER,ORIENTATION,START_TIME,Gate0,Gate1,Gate2,Gate3,Gate4,Gate5,Gate6,Gate7,Gate8,Gate9,Gate10,Gate11,Gate12,Gate13,Gate14,Gate15,Gate16,Gate17,Gate18,Gate19,Gate20,Gate21,Gate22,Gate23,Gate24,FISH_ID,NUM_NA,NA_GATES,NUM_NEGATIVE,NEGATIVE_GATES,STATUS,PEAK_SPEED,PEAK_SPEED_START,PEAK_SPEED_DIST,PEAK_SPEED_FL,PEAK_SPEED_SL,PEAK_SPEED_2,PEAK_SPEED_2_START,PEAK_SPEED_2_DIST,PEAK_SPEED_2_FL,PEAK_SPEED_2_SL,PEAK_SPEED_3,PEAK_SPEED_3_START,PEAK_SPEED_3_DIST,PEAK_SPEED_3_FL,PEAK_SPEED_3_SL,AVE_SPEED,AVE_SPEED_FIRST_HALF,AVE_SPEED_FIRST_QUARTER,AVE_SPEED_SECOND_QUARTER,WEIGHTED_AVE_SPEED,WEIGHTED_AVE_SPEED_FIRST_HALF,WEIGHTED_AVE_SPEED_1Q,WEIGHTED_AVE_SPEED_2Q,TAGS,MISSED_GATES_FIRST_HALF,MISSED_GATES_SECOND_HALF,MISSED_GATES_FIRST_Q,MISSED_GATES_SECOND_Q,MISSED_GATES_LONGEST_GAP,MISSED_GATES_LONGEST_GAP_START,MISSED_GATES_LONGEST_GAP_EVENTS,MISSED_SEGMENTS_NUM,MISSED_SEGMENTS_FIRST_HALF,MISSED_SEGMENTS_FIRST_Q,MISSED_SEGMENTS_SECOND_Q,BURST_COUNT,TRIAL_TEMP,MASS,SL,FL,TL,TANK_ID,TOTAL_BURST_EVENTS,OBSERVER,COMMENTS,FAST_DATE_TIME,BURST_DATE_TIME,TRIAL_DURATION,FAST_DURATION
13,8,L,320.7,0,0.019122,0.065626,0.068664,0.131471,0.207084,0.263054,0.315893,0.348735,NA,NA,NA,NA,NA,-5.651312,0.631681,0.671243,0.696241,0.727722,0.76089,0.792102,0.808495,0.823102,0.845645,0.843269,CS13,5,"9,10,11,12,13",1,14,R2B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,14,1.33,4.7,5.1,5.5,O2,7,AGM/AJ,NA,NA,NA,NA,NA
13,9,L,362.1,0,0.097444,0.151116,0.205714,0.251279,0.360654,0.42529,0.48628,0.5662,0.598745,0.656464,0.708193,0.76047,0.818701,0.891166,0.934677,0.974657,1.025412,1.09393,1.139637,1.209789,1.238519,1.253776,1.285207,1.304145,CS13,0,NA,0,NA,R2B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,14,1.33,4.7,5.1,5.5,O2,7,AGM/AJ,NA,NA,NA,NA,NA
13,10,L,385.8,0,0.102362,0.144019,0.212874,0.257288,0.321241,0.405943,0.438144,0.51406,0.594515,0.646299,0.724679,0.809183,0.890068,0.97066,1.052563,1.11074,1.1688,1.233527,1.336492,1.467505,1.544997,1.578072,1.626247,1.658033,CS13,0,NA,0,NA,R2B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,14,1.33,4.7,5.1,5.5,O2,7,AGM/AJ,NA,NA,NA,NA,NA
14,1,R,523.8,0,0.043208,NA,0.15902,0.352257,0.658139,0.757012,0.851955,1.241018,1.502522,1.703858,2.087953,2.190376,2.356517,2.553408,2.755811,2.930569,3.059379,3.249476,3.360607,3.505541,3.699814,3.812695,4.037133,4.151491,CS14,1,2,0,NA,NA,52.66317685348051,20,5,8.228621383356328,9.079858078186295,51.59532752713915,15,10,8.061769926115492,8.895746125368818,50.56992303257715,15,5,7.90155047384018,8.71895224699606,26.794563226528435,26.42793668154322,30.994447297185868,20.797136279121588,24.90139237051179,22.12728290478104,23.540218740659967,20.034272130327512,NA,1,0,1,0,1,2,1,4,4,4,0,1,22,2.3,5.8,6.4,6.9,O2,9,AGM/EP,NA,NA,NA,NA,NA
14,2,L,559.5,0,2.049798,2.264933,2.33063,2.40968,2.693313,3.076149,3.488557,3.987795,4.256613,4.94402,9.906484,9.949866,10.00134,10.164259,10.282914,10.375298,10.434385,10.547965,10.718184,10.968157,11.147264,11.225418,11.354579,11.422112,CS14,0,NA,0,NA,NA,115.25517495735727,45,5,18.00862108708707,19.87158188919953,105.42295690309516,45,10,16.472337016108618,18.176371879843995,97.13641838597998,50,5,15.17756537280937,16.747658342410343,27.817319623080248,15.365755541164091,14.974553763534125,15.610573402742011,26.695456328389138,13.487029444965733,14.699787093424712,11.597270599847787,NA,0,0,0,0,0,NA,0,0,0,0,0,2,22,2.3,5.8,6.4,6.9,O2,9,AGM/EP,NA,NA,NA,NA,NA
14,3,R,602.1,0,0.150311,NA,0.380894,0.507452,0.744994,0.997093,1.404135,1.936419,2.156236,2.309449,2.492493,2.824937,3.252205,6.194692,6.289135,6.448546,6.734396,7.000901,7.485176,7.70827,7.92391,7.941097,8.132298,8.274638,CS14,1,2,0,NA,NA,52.94198617155318,60,5,8.272185339305183,9.12792865026779,39.392721800720025,60,10,6.1551127813625035,6.791848586331039,32.634306488352806,35,5,5.0991103888051255,5.62660456695738,18.474901859525215,19.74102306139618,18.575130064601762,20.423822784171694,16.884876994083456,17.34717525877568,15.008523946572701,20.135292655230156,NA,1,0,1,0,1,2,1,4,4,4,0,3,22,2.3,5.8,6.4,6.9,O2,9,AGM/EP,NA,NA,NA,NA,NA
14,4,L,639.2,0,0.079323,0.224415,0.234673,0.243317,0.308762,0.35196,0.450207,0.572677,0.752056,0.999496,1.291004,1.833043,4.353011,4.525475,4.648046,4.839407,5.022114,5.173347,5.443462,NA,NA,5.047909,6.102877,6.121811,CS14,2,"20,21",0,NA,NA,264.52227277536764,5,5,41.33160512115119,45.60728840954614,118.55786216462948,5,10,18.524665963223356,20.441010718039568,117.60555098200636,5,15,18.375867340938495,20.276819134828685,38.09676919725262,57.18003695071298,79.24952253716357,24.8041182017064,30.69613280310271,56.00944355043322,77.42456119262589,25.140318524301847,NA,0,2,0,0,2,20,1,10,0,0,0,4,22,2.3,5.8,6.4,6.9,O2,9,AGM/EP,NA,NA,NA,NA,NA
14,5,R,668.4,0,0.042478,NA,0.196205,0.369475,0.630673,1.131687,2.458882,2.91646,3.396821,4.052128,4.746484,5.66515,6.817064,7.532802,7.932341,8.648957,9.061304,9.525018,9.944571,10.313972,11.149396,11.164145,11.641833,14.956052,CS14,1,2,0,NA,NA,34.65762850080273,0,6.8,5.4152544532504265,5.9754531897935745,32.52519076024381,1.8,5,5.082061056288095,5.607791510386864,27.065430678665674,0,10,4.228973543541511,4.666453565287186,10.236409886213579,12.927235488939813,16.83488412760111,7.938188326174871,9.457866581360895,11.069886048483713,13.085894680001394,7.833555954169082,NA,1,0,1,0,1,2,1,4,4,4,0,5,22,2.3,5.8,6.4,6.9,O2,9,AGM/EP,NA,NA,NA,NA,NA
14,6,L,708.9,0,NA,0.09996,NA,0.226062,0.57351,1.321834,4.908121,4.960749,5.050439,5.171131,5.423431,5.636337,5.825347,6.195296,6.520882,6.88412,7.11032,7.283037,7.46787,NA,NA,7.531917,8.460732,8.541221,CS14,4,"1,3,20,21",0,NA,NA,156.13533811107368,85,10,24.396146579855262,26.9198858812196,95.00646043931086,25,5,14.844759443642321,16.380424213674285,70.26518079231043,25,10,10.978934498798504,12.114686343501798,26.983734114757493,28.05143182335524,16.908884861015302,37.38659593288869,20.491973449650505,21.158399454978518,10.716391564239142,34.459891457756626,NA,2,2,2,0,2,20,1,16,6,6,0,6,22,2.3,5.8,6.4,6.9,O2,9,AGM/EP,NA,NA,NA,NA,NA
14,7,R,745.6,0,0.040642,NA,0.096859,0.142402,0.194171,0.259978,0.332035,0.42496,0.543443,0.641177,0.715072,0.807335,0.915816,1.013923,1.123978,1.204659,1.293934,1.373657,1.461361,1.523835,1.577178,1.612222,1.66052,1.679217,CS14,1,2,0,NA,R2B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,22,2.3,5.8,6.4,6.9,O2,9,AGM/EP,NA,NA,NA,NA,NA
14,8,R,779.5,0,0.026913,NA,0.112219,0.170826,0.258732,0.300365,0.370853,0.430111,0.510799,0.603876,0.683553,0.774279,0.833085,0.894426,0.962309,1.019532,1.078707,1.128832,1.190187,1.243052,1.298456,1.315842,1.374545,1.407965,CS14,1,2,0,NA,R2B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,22,2.3,5.8,6.4,6.9,O2,9,AGM/EP,NA,NA,NA,NA,NA
14,9,R,804.8,NA,NA,0,2.68844,2.725426,2.825239,3.027912,3.417919,4.14219,7.96651,8.237914,8.333708,8.447727,8.640351,8.81196,8.855859,8.95326,9.061337,9.289837,9.363161,9.441529,9.517614,9.565522,9.66731,9.764356,CS14,2,"0,1",0,NA,NA,113.897810884071,60,5,17.796532950636095,19.6375536007019,70.77140835102564,60,10,11.058032554847756,12.201966957073386,68.1904969723424,80,5,10.6547651519285,11.75698223661076,34.200278163913545,20.454243323230756,22.20732676048151,18.00639283019333,30.05481617021635,14.839968349884918,13.957885110316784,15.644320274128882,NA,2,0,2,0,2,0,1,7,7,7,0,7,22,2.3,5.8,6.4,6.9,O2,9,AGM/EP,NA,NA,NA,NA,NA
14,10,L,844.2,0,0.054364,0.073631,0.09326,0.127324,0.198206,0.320562,0.486527,1.115206,3.569089,3.847806,4.158434,4.57976,4.727434,4.953004,5.300783,5.698403,5.960671,6.23897,6.481513,NA,NA,5.346894,8.013673,8.896933,CS14,2,"20,21",0,NA,NA,128.54792266556976,1.8,5,20.085612916495272,22.163434942339613,112.39035087719297,1.8,8.2,17.5609923245614,19.377646702964306,93.12200845547838,5,5,14.550313821168496,16.05551869922041,30.517840259485524,43.00111610708265,64.8379353782006,9.633026823852727,24.605721450876548,40.608833119431964,61.64542984653135,8.988206786023529,NA,0,2,0,0,2,20,1,10,0,0,0,8,22,2.3,5.8,6.4,6.9,O2,9,AGM/EP,NA,NA,NA,NA,NA
14,11,R,872.5,NA,NA,0,NA,NA,NA,0.221209,6.184289,6.352905,6.587351,6.908092,7.316079,7.494529,7.898806,8.271304,8.627954,8.884035,9.365573,10.116496,10.442822,NA,NA,-0.687485,11.726836,11.839806,CS14,7,"0,1,3,4,5,20,21",1,22,NA,67.8091759376879,5,15,10.595183740263733,11.691237230635844,29.65317644826112,25,5,4.6333088200408,5.112616629010538,28.01905295601012,45,5,4.377977024376581,4.83087119931209,14.296897927577163,19.1191827128397,23.42617965037171,16.94708961488232,9.21096741016054,9.967095074384002,5.472778506870342,15.661614866954924,NA,5,2,5,0,3,3,1,27,17,17,0,9,22,2.3,5.8,6.4,6.9,O2,9,AGM/EP,NA,NA,NA,NA,NA
14,12,L,912.2,0,0.058305,0.141827,0.202032,0.304809,0.399976,0.496131,0.610499,0.722407,0.831833,0.93077,1.010808,1.058086,1.135837,1.219307,1.313242,1.437485,1.557382,1.644174,1.728039,NA,NA,1.214231,1.944001,1.979501,CS14,2,"20,21",0,NA,R2B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,22,2.3,5.8,6.4,6.9,O2,9,AGM/EP,NA,NA,NA,NA,NA
15,1,L,220.3,0,0.027804,0.06549,0.097294,0.207998,0.873262,3.764988,3.869193,4.084526,4.379345,4.40844,4.479224,4.571395,4.677129,4.82524,4.914877,5.05488,5.121541,5.177999,5.254792,5.334258,5.420541,5.456878,5.542182,5.607153,CS15,0,NA,0,NA,NA,171.85083347654313,35,5,28.17226778303986,31.245606086644205,100.12114658737022,35,10,16.41330271924102,18.20384483406731,88.5614084806403,75,5,14.518263685350869,16.102074269207325,44.903053162566046,37.300276450598574,25.68457696227666,53.46519757455986,42.78625546327523,32.26333766562492,20.151581557380034,49.20191104090762,NA,0,0,0,0,0,NA,0,0,0,0,0,1,22,2.24,5.5,6.1,6.5,O2,11,AGM/EP,NA,NA,NA,NA,NA
15,2,R,250.1,0,0.021834,NA,0.047949,0.127223,0.327482,0.519834,0.691594,0.843222,1.053367,1.290146,1.403278,1.462034,1.586486,1.738531,1.883422,2.069239,2.225967,2.375046,3.429869,3.600904,3.801352,3.817547,4.238557,4.492222,CS15,1,2,0,NA,NA,191.46084625694047,1.8,5,31.38702397654762,34.81106295580736,141.81734759849007,0,6.8,23.248745507949195,25.78497229063456,85.09769215058883,45,5,13.950441336162104,15.472307663743424,33.879499346836276,45.38594923722192,53.473611674905186,35.10981057002891,30.27046648218015,36.36380574002219,38.43084412616135,33.057713396187474,NA,1,0,1,0,1,2,1,4,4,4,0,2,22,2.24,5.5,6.1,6.5,O2,11,AGM/EP,NA,NA,NA,NA,NA
15,3,L,281.9,0,0.105316,0.24058,NA,0.652471,1.17608,2.246435,4.260204,4.364414,4.532184,4.590891,4.653747,4.706213,4.797908,4.955753,5.010911,5.100658,5.211634,5.317119,5.427058,5.541844,5.60554,5.637208,5.730564,5.767975,CS15,1,3,0,NA,NA,95.29981321236629,45,5,15.622920198748572,17.32723876588478,90.64868196816339,60,5,14.860439666912031,16.48157853966607,86.7137233138517,40,10,14.215364477680607,15.7661315116094,41.601062267755935,31.860075151725137,9.142998588358854,55.8839774368704,38.9005125097928,26.73248950058133,7.2399681430140825,52.478207839010366,NA,1,0,1,0,1,3,1,4,4,4,0,3,22,2.24,5.5,6.1,6.5,O2,11,AGM/EP,NA,NA,NA,NA,NA
15,4,R,324,0,0.037673,NA,0.124897,0.154813,0.198641,0.265222,0.301986,0.355776,0.415503,0.459398,0.513764,0.56413,0.634329,0.673175,0.720812,0.76368,0.815514,0.871068,0.92404,0.978402,1.017944,1.049447,1.103641,1.135921,CS15,1,2,0,NA,R2B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,22,2.24,5.5,6.1,6.5,O2,11,AGM/EP,NA,NA,NA,NA,NA
15,5,R,378.3,0,0.028333,NA,0.124252,0.192969,0.494513,0.755446,0.955367,1.180545,1.466148,1.781347,2.141327,2.631557,3.00247,3.262698,3.463432,3.640527,3.816051,3.955742,4.146789,4.48259,NA,5.075029,5.529471,5.532122,CS15,2,"2,21",0,NA,NA,54.727489295946945,0,6.8,8.971719556712614,9.95045259926308,52.12731575600246,1.8,5,8.545461599344666,9.477693773818629,51.82179521062969,0,10,8.495376264037654,9.422144583750852,21.639101798718766,23.644579625372913,29.7178111464083,16.695125918969666,19.06380266256932,20.486978852172545,23.220966060160166,16.87220520451891,NA,1,1,1,0,1,2,2,8,4,4,0,4,22,2.24,5.5,6.1,6.5,O2,11,AGM/EP,NA,NA,NA,NA,NA
15,6,L,420.1,0,NA,0.043105,0.050262,0.094535,0.189013,0.402021,0.633002,NA,1.00538,1.178234,1.396921,1.520764,2.373488,2.608579,2.781645,2.948825,3.168966,3.356279,3.577166,3.969971,NA,4.392833,4.573786,4.702546,CS15,3,"1,8,21",0,NA,NA,135.29107476821454,0,6.8,22.178864716100748,24.59837723058446,115.99582415033059,0,5,19.01570887710338,21.090149845514652,105.78092769873592,0,10,17.341135688317365,19.232895945224712,31.76469512966984,49.032233152729496,61.43629334118586,28.35879950530223,24.5961574531371,33.324316292214995,42.11483661820605,18.510050983103497,NA,2,1,1,1,1,1,3,13,9,5,5,5,22,2.24,5.5,6.1,6.5,O2,11,AGM/EP,NA,NA,NA,NA,NA
15,7,R,465.1,0,0.043935,0.067921,0.13423,0.265772,0.575574,0.648884,0.783941,0.926102,1.181044,1.687006,1.990187,2.316424,2.917982,3.997096,4.598541,7.039488,7.111328,7.225455,7.389427,7.600404,7.789345,8.028028,8.969659,9.42065,CS15,0,NA,0,NA,NA,73.6149349980124,0,5,12.068022130821706,13.384533636002255,69.59910913140321,70,5,11.409690021541511,12.654383478436948,68.20351930159597,15,5,11.180904803540324,12.40063987301745,22.30343402429342,29.047808648305704,36.170874354981784,19.37377799905581,21.063068681773856,27.346794636698075,33.615999353662666,19.188407793881932,NA,0,0,0,0,0,NA,0,0,0,0,0,6,22,2.24,5.5,6.1,6.5,O2,11,AGM/EP,NA,NA,NA,NA,NA
15,8,L,499.3,0,0.052142,0.100249,0.158815,0.185239,0.349583,0.542947,0.795303,0.979421,1.108092,1.211051,1.348567,1.485967,1.657608,1.848613,2.064698,2.539208,4.073344,4.14144,4.222839,4.311959,4.387606,4.426231,4.509082,4.569909,CS15,0,NA,0,NA,NA,73.4257518796986,75,5,12.037008504868624,13.350136705399745,66.89186929328743,75,10,10.965880212014333,12.162158053324987,62.86277057184161,75,15,10.305372224892068,11.429594649425747,35.89750497376731,37.387728089559985,37.5206978244804,36.1637101850807,34.97189742998577,36.58729687034799,36.38415067121703,35.85953592149122,NA,0,0,0,0,0,NA,0,0,0,0,0,7,22,2.24,5.5,6.1,6.5,O2,11,AGM/EP,NA,NA,NA,NA,NA
15,9,R,530.3,0,0.033809,0.116572,0.198305,0.281146,0.667952,1.043598,1.451054,11.446248,11.526115,11.58419,11.66046,11.717915,11.809985,11.939536,12.088043,12.191639,12.285266,12.365194,12.42995,12.512012,12.559412,12.580721,12.640761,12.659662,CS15,0,NA,0,NA,NA,87.02462796971672,45,5,14.266332454051922,15.822659630857585,86.0955660783488,35,5,14.11402722595882,15.653739286972508,78.2064650677794,35,15,12.820731978324494,14.219357285050801,45.69903763847698,32.50121027283824,19.845735425496432,48.327608857877806,44.67335467515563,30.01054235303963,18.134286750045945,44.538287345356416,NA,0,0,0,0,0,NA,0,0,0,0,0,8,22,2.24,5.5,6.1,6.5,O2,11,AGM/EP,NA,NA,NA,NA,NA
15,10,R,569.2,0,0.03961,0.05794,0.100239,0.180554,0.483713,1.095265,1.67324,2.777078,3.958717,4.057801,4.136303,4.211908,4.337424,4.502292,4.668925,4.88888,16.329109,16.39984,16.478385,16.555022,16.598923,16.637052,16.66736,16.702458,CS15,0,NA,0,NA,NA,86.29616845012082,0,5,14.146912860675545,15.690212445476512,82.46878556466378,1.8,5,13.519473043387505,14.994324648120687,76.44558603186321,95,5,12.532063283912002,13.899197460338767,38.24955845947136,30.41548785376884,29.973464399028185,29.299126818553717,35.57878711192326,26.618442686723373,25.674828916070258,26.41240110678291,NA,0,0,0,0,0,NA,0,0,0,0,0,9,22,2.24,5.5,6.1,6.5,O2,11,AGM/EP,NA,NA,NA,NA,NA
15,11,R,614.7,0,0.002571,0.047084,0.084328,0.127167,0.193779,0.256477,0.304207,0.359878,0.410001,0.459816,0.518791,0.575331,0.627546,0.68934,0.742948,0.80001,0.84204,0.903682,0.973756,1.026375,1.078988,1.099393,1.135691,1.167735,CS15,0,NA,0,NA,R2B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,22,2.24,5.5,6.1,6.5,O2,11,AGM/EP,NA,NA,NA,NA,NA
15,12,R,635.6,0,1.49788,5.623705,5.652897,5.74483,5.753567,5.838329,5.902018,5.979545,6.033428,6.1258,6.220694,6.298893,6.363146,6.428786,6.476857,6.535128,6.600888,6.65276,6.714716,6.761923,6.81297,6.831503,6.887306,6.902263,CS15,0,NA,0,NA,NA,572.2788142382973,10,5,93.81619905545858,104.05069349787223,106.95301554027367,10,10,17.53328123611044,19.446002825504305,105.91649543499855,85,5,17.363359907376815,19.25754462454519,76.28925398638908,70.19720029877374,73.50986590372047,65.50884266692164,73.72167309814523,64.61380373059363,64.30130860868255,65.51192294041729,NA,0,0,0,0,0,NA,0,0,0,0,0,10,22,2.24,5.5,6.1,6.5,O2,11,AGM/EP,NA,NA,NA,NA,NA
15,13,R,669.2,0,0.105124,4.857673,4.853385,8.087523,8.209704,8.294631,8.38629,8.446573,8.528469,8.582769,8.645692,8.698462,8.747865,8.784782,8.847327,8.905502,8.953411,9.01245,9.077631,9.133944,9.166547,9.181943,9.218246,9.233633,CS15,0,NA,0,NA,NA,135.43895766177906,55,5,22.203107813406405,24.625265029414376,115.84800741427165,50,10,18.991476625290435,21.063274075322116,107.84384211661553,45,15,17.67931837977304,19.607971293930095,70.88519821548425,45.23748057607307,23.14926339701818,78.26186987251018,70.94614326150446,45.177115212839134,23.445894907799275,77.22610846586221,NA,0,0,0,0,0,NA,0,0,0,0,0,11,22,2.24,5.5,6.1,6.5,O2,11,AGM/EP,NA,NA,NA,NA,NA
15,14,R,701.3,0,0.095789,3.377452,3.394019,3.432238,3.493302,3.553214,3.606066,3.664385,3.707503,3.768139,3.826938,3.873128,3.941285,3.999222,4.022158,4.067079,4.136512,4.199575,4.276636,4.3339,4.387618,4.419472,4.446783,4.48329,CS15,0,NA,0,NA,R2B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,22,2.24,5.5,6.1,6.5,O2,11,AGM/EP,NA,NA,NA,NA,NA
16,1,R,237.1,0,-0.007883,0.532637,2.511018,2.587664,2.582722,2.714528,3.072852,3.208579,3.326608,3.437863,3.547466,3.654364,3.741612,3.823956,3.896531,3.963677,4.021539,4.094908,4.158174,4.246714,4.293431,4.329336,4.396549,4.428111,CS16,0,NA,1,1,NA,114.3590315742497,6.8,8.2,18.15222723400789,20.062987995482402,86.41249870381306,70,5,13.716269635525883,15.160087491897027,79.99488032765916,65,10,12.69760005200939,14.034189531168273,33.169627679708135,-0.40693021975743704,-28.004150535405,40.4925099139999,40.88363196193495,14.726275353148678,-2.7907503869210193,39.736450021183266,NA,0,0,0,0,0,NA,0,0,0,0,0,1,22,2.53,5.7,6.3,6.6,O2,17,AGM/EP,NA,NA,NA,NA,NA
16,2,R,265.7,0,0.005296,0.047994,0.087925,0.243927,0.321576,0.427271,0.540083,0.582585,0.662883,0.724871,0.817437,0.917988,1.042133,1.241946,1.317064,1.406145,1.474904,1.534234,1.61316,1.673624,1.738197,1.785895,1.873262,1.935968,CS16,0,NA,0,NA,NA,117.6415227518704,25,5,18.673257579661968,20.638863640679016,104.17968912780763,0,5,16.536458591715498,18.277138443475025,84.27439743805817,75,5,13.376888482231456,14.784982006676872,56.16911478885205,57.88579393733396,50.51066573582635,68.88597009208956,55.56038213704218,56.402487446573424,48.671233863879124,67.85195237657868,NA,0,0,0,0,0,NA,0,0,0,0,0,2,22,2.53,5.7,6.3,6.6,O2,17,AGM/EP,NA,NA,NA,NA,NA
16,3,L,290.8,0,NA,0.104746,0.114708,0.189816,0.270615,0.389407,0.517967,0.590253,0.645919,0.722246,0.801762,0.849105,0.904291,0.981525,1.056251,1.132367,1.248445,1.368117,1.498335,1.599231,1.697244,1.75803,1.902714,1.998827,CS16,1,1,0,NA,NA,105.61223412120054,45,5,16.76384668590485,18.52846212652641,97.53338079957868,45,10,15.48148901580614,17.111119438522575,90.6026890878122,50,5,14.38137922028765,15.895208611896877,55.11676197133612,60.99692336966729,50.78569682087948,72.5957318579757,53.16098935719752,55.12937390513422,43.564904060797396,70.97547503254788,NA,1,0,1,0,1,1,1,3,3,3,0,3,22,2.53,5.7,6.3,6.6,O2,17,AGM/EP,NA,NA,NA,NA,NA
16,4,R,314.6,0,0.013538,0.030555,0.057359,0.106319,0.210321,0.266772,0.321113,0.385743,0.448451,0.50158,0.534146,0.625068,0.668613,0.721041,0.794689,0.849536,0.925971,0.974159,1.020728,1.089342,1.16756,1.181218,1.266428,1.281835,CS16,0,NA,0,NA,NA,163.63933889707087,0,5,25.974498237630296,28.708655946854538,153.53436098998964,40,5,24.370533490474546,26.935852805261337,118.55157865374221,0,6.8,18.8177108974194,20.798522570831967,80.82171625186385,85.25709596355618,81.97652991751902,89.85769040456732,79.62316260244486,82.53292219674026,77.87745215435388,89.1839508651754,NA,0,0,0,0,0,NA,0,0,0,0,0,4,22,2.53,5.7,6.3,6.6,O2,17,AGM/EP,NA,NA,NA,NA,NA
16,5,L,344.8,0,0.065337,0.081273,0.115959,0.156739,0.257846,0.513313,0.70496,0.877414,1.004363,1.040603,1.106843,1.174978,1.290579,1.429424,1.529919,1.634949,1.75483,1.944949,2.192529,2.942414,2.987721,2.990735,3.020806,3.039909,CS16,0,NA,0,NA,NA,151.12588786459207,93.2,5,23.98823616898287,26.51331366045475,137.96909492273713,35,5,21.899856336942403,24.205104372410023,130.29815283206833,93.2,6.799999999999997,20.682246481280686,22.8593250582576,50.4256943865544,55.23628521944594,48.61856183090939,62.70650588135518,46.632449374786894,52.70548090202199,45.94033436146515,60.3370812147909,NA,0,0,0,0,0,NA,0,0,0,0,0,5,22,2.53,5.7,6.3,6.6,O2,17,AGM/EP,NA,NA,NA,NA,NA
16,6,R,374.8,0,0.170532,0.211003,0.413977,0.756695,0.821269,0.920783,1.081178,1.269701,1.710745,2.305533,2.559517,2.79859,2.993721,3.1778,3.371456,3.591572,3.896487,5.916733,6.140592,6.311165,6.504268,6.519655,6.65286,6.721129,CS16,0,NA,0,NA,NA,77.4305448013132,10,5,12.290562666875113,13.584306105493544,60.942908683145625,10,10,9.673477568753274,10.691738365464145,50.24418674759331,15,5,7.975267737713224,8.814769604840931,22.584221509166188,23.84857836678902,29.293918564364052,16.413195987193284,21.867634764983638,23.164064374798862,28.62450032920093,15.902293925442374,NA,0,0,0,0,0,NA,0,0,0,0,0,6,22,2.53,5.7,6.3,6.6,O2,17,AGM/EP,NA,NA,NA,NA,NA
16,7,L,404.7,0,0.06465,0.193475,0.243668,0.265485,0.401653,0.699113,1.014897,1.897509,2.177006,2.353143,2.624156,2.859209,3.345198,4.159681,4.506368,5.034025,5.439455,5.566725,5.648457,5.72493,5.812194,5.860186,5.975996,6.061772,CS16,0,NA,0,NA,NA,69.4348007221219,5,5,11.02139694001935,12.181543986337177,65.38255331947222,85,5,10.378183066582892,11.47062338938109,63.20912739799639,80,10,10.033194825078793,11.089320596139718,26.77095193999777,25.459358766803213,30.591560695864676,16.90515089416746,26.142172521378157,24.626526914680355,29.549566480048867,16.506314326314786,NA,0,0,0,0,0,NA,0,0,0,0,0,7,22,2.53,5.7,6.3,6.6,O2,17,AGM/EP,NA,NA,NA,NA,NA
16,8,R,442.1,0,0.033875,0.160716,0.188927,0.299533,0.383943,0.516683,0.594872,0.654618,0.715162,0.828481,0.991821,1.222365,1.262461,1.38496,1.525483,1.701666,1.950576,2.059234,2.196741,2.387857,2.618065,2.667881,2.811211,2.847936,CS16,0,NA,0,NA,NA,124.70071827613687,50,5,19.79376480573601,21.877318995813486,83.68761088608431,25,5,13.283747759695924,14.68203699755865,83.13242996092775,25,10,13.195623803321865,14.584636835250482,39.96135178615291,47.193579091466404,43.93344908210345,53.658360290089036,39.474150640981414,47.58000331864034,44.43954741317717,53.83637045448222,NA,0,0,0,0,0,NA,0,0,0,0,0,8,22,2.53,5.7,6.3,6.6,O2,17,AGM/EP,NA,NA,NA,NA,NA
