"","FISH_ID","PEAK_SPEED","PEAK_SPEED_START","PEAK_SPEED_DIST","PEAK_SPEED_FL","PEAK_SPEED_SL","PEAK_SPEED_2","PEAK_SPEED_2_START","PEAK_SPEED_2_DIST","PEAK_SPEED_2_FL","PEAK_SPEED_2_SL","PEAK_SPEED_3","PEAK_SPEED_3_START","PEAK_SPEED_3_DIST","PEAK_SPEED_3_FL","PEAK_SPEED_3_SL","AVE_SPEED","AVE_SPEED_FIRST_HALF","AVE_SPEED_FIRST_QUARTER","AVE_SPEED_SECOND_QUARTER","WEIGHTED_AVE_SPEED","WEIGHTED_AVE_SPEED_FIRST_HALF","WEIGHTED_AVE_SPEED_1Q","WEIGHTED_AVE_SPEED_2Q","Temp","ACC","TRIAL_TEMP","MASS","SL","FL","TL","TANK_ID","RAMP_END","TEMP","FAST_DATE","BURST_DATE","FAST_TIME","ACC_TIME","BURST_START","BURST_END","OBSERVER","TOTAL_EVENTS","FAILED_EVENTS","FAILURES","STOP_BURST_ModStand","TOTAL_BURST_EVENTS_new","BURSTS_DELETED_ModStand","MISTAKES","MISTAKE_EVENT","BURST_EVENTS","LENGTHS_SWAM","USABLE","COMMENTS"
"168","CS_B_101_22C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,101,22,2.38,5.6,6.2,6.5,"O-8","12:00",22,"6_18_2020","6_19_2020","12:05","14:39","14:44","14:47","KZ/AGM",9,"1,5,7,8,9",5,NA,4,"",NA,NA,4,NA,"Y",""
"169","CS_B_101_22C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,101,22,2.38,5.6,6.2,6.5,"O-8","12:00",22,"6_18_2020","6_19_2020","12:05","14:39","14:44","14:47","KZ/AGM",9,"1,5,7,8,9",5,NA,4,"",NA,NA,4,NA,"Y",""
"170","CS_B_101_22C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,101,22,2.38,5.6,6.2,6.5,"O-8","12:00",22,"6_18_2020","6_19_2020","12:05","14:39","14:44","14:47","KZ/AGM",9,"1,5,7,8,9",5,NA,4,"",NA,NA,4,NA,"Y",""
"171","CS_B_102_11C",111.148160497944,30,5,17.3669000778037,18.8386712708379,110.70029003476,30,10,17.2969203179312,18.7627610228406,110.256014465589,35,5,17.2275022602483,18.6874600789134,39.7398516076684,51.4565676312813,40.8950413680444,67.0061584074605,39.1391674821957,50.5615708486011,39.6285840619158,66.4614354308236,11,102,11,2.47,5.9,6.4,6.9,"O-8","12:00",11.3,"6_19_2020","6_20_2020","12:03","15:19","15:24","15:29","KZ/AGM",15,"7,10,13,14,15",5,NA,10,"",NA,NA,10,NA,"Y",""
"172","CS_B_102_11C",1021.24183006536,70,5,159.569035947712,173.091835604298,114.072672639252,6.8,8.2,17.8238550998831,19.3343512947885,110.300569050663,6.8,13.2,17.2344639141661,18.6950117035022,66.9039865592247,66.7675115685181,97.8189596590067,38.7023580543499,53.5777109367529,52.9977684442509,64.8935703293998,38.1075473597946,11,102,11,2.47,5.9,6.4,6.9,"O-8","12:00",11.3,"6_19_2020","6_20_2020","12:03","15:19","15:24","15:29","KZ/AGM",15,"7,10,13,14,15",5,NA,10,"",NA,NA,10,NA,"Y",""
"173","CS_B_102_11C",153.129976724244,1.8,5,23.9265588631631,25.9542333430921,125.678664789865,0,5,19.6372913734164,21.3014686084517,108.568965241965,0,6.8,16.963900819057,18.4015195325365,42.8135544127904,56.5358980816361,58.7351136886692,53.5508764250833,40.6001315686351,53.0909855263693,52.9429575615288,53.7165804684111,11,102,11,2.47,5.9,6.4,6.9,"O-8","12:00",11.3,"6_19_2020","6_20_2020","12:03","15:19","15:24","15:29","KZ/AGM",15,"7,10,13,14,15",5,NA,10,"",NA,NA,10,NA,"Y",""
"174","CS_B_102_11C",48.1366310134687,80,5,7.52134859585449,8.15875101923198,39.8759061799679,0,5,6.23061034061999,6.75862816609626,33.2984809233003,80,10,5.20288764426567,5.64381032598309,16.5026507903082,17.2390169997753,21.3903676292262,11.4845590416761,16.1714923840167,16.6656519317085,20.5184296788393,11.4796741656417,11,102,11,2.47,5.9,6.4,6.9,"O-8","12:00",11.3,"6_19_2020","6_20_2020","12:03","15:19","15:24","15:29","KZ/AGM",15,"7,10,13,14,15",5,NA,10,"",NA,NA,10,NA,"Y",""
"175","CS_B_102_11C",116.55283339938,30,5,18.2113802186531,19.7547175253186,116.380564445738,25,10,18.1844631946465,19.7255193975826,116.208803978989,25,5,18.1576256217171,19.696407454066,44.7675438732312,62.1366065062026,38.5412151062269,94.4019433075287,44.5156497955165,61.5709449045256,38.4744802494022,92.5547611031826,11,102,11,2.47,5.9,6.4,6.9,"O-8","12:00",11.3,"6_19_2020","6_20_2020","12:03","15:19","15:24","15:29","KZ/AGM",15,"7,10,13,14,15",5,NA,10,"",NA,NA,10,NA,"Y",""
"176","CS_B_102_11C",112.316458470305,6.8,8.2,17.5494466359851,19.0366878763228,87.012512399283,10,5,13.595705062388,14.7478834575056,79.6660399604857,25,5,12.4478187438259,13.5027186373704,37.1296280672824,49.4516709268809,51.8412780000103,46.4141175540056,36.4190374206565,48.5370118600261,50.9837928409303,45.5584997053037,11,102,11,2.47,5.9,6.4,6.9,"O-8","12:00",11.3,"6_19_2020","6_20_2020","12:03","15:19","15:24","15:29","KZ/AGM",15,"7,10,13,14,15",5,NA,10,"",NA,NA,10,NA,"Y",""
"177","CS_B_102_11C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,102,11,2.47,5.9,6.4,6.9,"O-8","12:00",11.3,"6_19_2020","6_20_2020","12:03","15:19","15:24","15:29","KZ/AGM",15,"7,10,13,14,15",5,NA,10,"",NA,NA,10,NA,"Y",""
"178","CS_B_102_11C",126.579073947495,5,5,19.7779803042961,21.4540803300839,108.237965126256,1.8,8.2,16.9121820509774,18.3454178180094,105.887335874629,1.8,5,16.5448962304108,17.9470060804457,32.5359827670307,53.0556037189955,77.1062410966752,16.7667973520131,31.3924978569229,51.226861904641,74.4892956186866,16.6892661277441,11,102,11,2.47,5.9,6.4,6.9,"O-8","12:00",11.3,"6_19_2020","6_20_2020","12:03","15:19","15:24","15:29","KZ/AGM",15,"7,10,13,14,15",5,NA,10,"",NA,NA,10,NA,"Y",""
"179","CS_B_102_11C",50.1907247540654,40,5,7.84230074282272,8.50690250068905,39.4399526720568,40,10,6.16249260500887,6.68473774102657,34.2670405395805,6.8,8.2,5.35422508430946,5.80797297281026,19.0710950963732,25.3177704492073,23.2717324999901,28.2281350452609,19.0974648130928,25.2437008002393,23.6453940674411,27.4809089975154,11,102,11,2.47,5.9,6.4,6.9,"O-8","12:00",11.3,"6_19_2020","6_20_2020","12:03","15:19","15:24","15:29","KZ/AGM",15,"7,10,13,14,15",5,NA,10,"",NA,NA,10,NA,"Y",""
"180","CS_B_102_11C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,102,11,2.47,5.9,6.4,6.9,"O-8","12:00",11.3,"6_19_2020","6_20_2020","12:03","15:19","15:24","15:29","KZ/AGM",15,"7,10,13,14,15",5,NA,10,"",NA,NA,10,NA,"Y",""
"181","CS_B_102_11C",102.274586810669,5,5,15.9804041891671,17.3346757306219,86.3394192094678,1.8,8.2,13.4905342514794,14.6337998660115,81.2653611353366,6.8,8.2,12.6977126773963,13.7737900229384,32.4905615345127,55.956094068502,64.8502978361441,38.1676865332178,28.9817472075164,44.8826883487985,56.6718697616509,25.0007944275777,11,102,11,2.47,5.9,6.4,6.9,"O-8","12:00",11.3,"6_19_2020","6_20_2020","12:03","15:19","15:24","15:29","KZ/AGM",15,"7,10,13,14,15",5,NA,10,"",NA,NA,10,NA,"Y",""
"182","CS_B_102_11C",86.5665956820577,70,5,13.5260305753215,14.6723043528911,74.9771319747475,70,10,11.7151768710543,12.7079884702962,66.124446207763,75,5,10.331944719963,11.2075332555531,28.7132116820405,28.804355648207,28.0513941686726,30.6488855433694,28.2334729908391,28.8635358260664,28.3058325971412,30.439762639707,11,102,11,2.47,5.9,6.4,6.9,"O-8","12:00",11.3,"6_19_2020","6_20_2020","12:03","15:19","15:24","15:29","KZ/AGM",15,"7,10,13,14,15",5,NA,10,"",NA,NA,10,NA,"Y",""
"183","CS_B_102_11C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,102,11,2.47,5.9,6.4,6.9,"O-8","12:00",11.3,"6_19_2020","6_20_2020","12:03","15:19","15:24","15:29","KZ/AGM",15,"7,10,13,14,15",5,NA,10,"",NA,NA,10,NA,"Y",""
"184","CS_B_102_11C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,102,11,2.47,5.9,6.4,6.9,"O-8","12:00",11.3,"6_19_2020","6_20_2020","12:03","15:19","15:24","15:29","KZ/AGM",15,"7,10,13,14,15",5,NA,10,"",NA,NA,10,NA,"Y",""
"185","CS_B_102_11C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,102,11,2.47,5.9,6.4,6.9,"O-8","12:00",11.3,"6_19_2020","6_20_2020","12:03","15:19","15:24","15:29","KZ/AGM",15,"7,10,13,14,15",5,NA,10,"",NA,NA,10,NA,"Y",""
"186","CS_B_103_11C",144.671739822343,50,5,28.3670078083025,32.1492755160762,140.394226989386,40,5,27.5282798018405,31.1987171087525,139.567341242149,10,10,27.3661453415979,31.0149647204776,92.7201837419589,95.403101955314,107.585065396612,82.9541972604848,80.9672402794718,70.5630766356274,62.2036218192304,82.0619050953716,11,103,11,1.36,4.5,5.1,5.5,"O-8","12:00",11.1,"6_19_2020","6_20_2020","12:03","15:40","15:45","15:48","KZ/AGM",9,"8,9,10",3,NA,6,"",1,"3",6,NA,"Y",""
"187","CS_B_103_11C",132.426801892734,1.8,8.2,25.9660395868106,29.4281781983854,118.133490844654,1.8,5,23.1634295773832,26.2518868543677,106.401089547157,35,5,20.8629587347367,23.6446865660349,60.1618605459334,74.1405097033057,81.7018728277287,64.8988436623442,47.4210395244393,42.4943487746855,39.5738697542321,43.4482697712122,11,103,11,1.36,4.5,5.1,5.5,"O-8","12:00",11.1,"6_19_2020","6_20_2020","12:03","15:40","15:45","15:48","KZ/AGM",9,"8,9,10",3,NA,6,"",1,"3",6,NA,"Y",""
"188","CS_B_103_11C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,103,11,1.36,4.5,5.1,5.5,"O-8","12:00",11.1,"6_19_2020","6_20_2020","12:03","15:40","15:45","15:48","KZ/AGM",9,"8,9,10",3,NA,6,"",1,"3",6,NA,"Y",""
"189","CS_B_103_11C",126.675280585747,35,5,24.8382903109307,28.1500623523882,95.7670944263553,60,5,18.7778616522265,21.2815765391901,93.2453097609189,75,5,18.2833940707684,20.7211799468709,66.4827151542778,53.7525719070369,41.979317761526,67.4880350767995,58.6332057301188,39.9256452593525,27.2715077445469,54.7402231868609,11,103,11,1.36,4.5,5.1,5.5,"O-8","12:00",11.1,"6_19_2020","6_20_2020","12:03","15:40","15:45","15:48","KZ/AGM",9,"8,9,10",3,NA,6,"",1,"3",6,NA,"Y",""
"190","CS_B_103_11C",120.232770643967,0,5,23.5750530674445,26.7183934764371,110.461513592155,1.8,8.2,21.6591203121872,24.5470030204788,104.408110422018,0,10,20.4721785141211,23.2018023160039,58.3176301021438,58.3176301021438,61.5479168855313,8.57122689876886,13.773890858576,29.2990710825144,48.4405198033719,1.02414318619002,11,103,11,1.36,4.5,5.1,5.5,"O-8","12:00",11.1,"6_19_2020","6_20_2020","12:03","15:40","15:45","15:48","KZ/AGM",9,"8,9,10",3,NA,6,"",1,"3",6,NA,"Y",""
"191","CS_B_103_11C",52.8619457424989,25,5,10.36508740049,11.7470990538886,44.742929498566,25,10,8.77312343109137,9.94287322190355,38.7858478198475,30,5,7.60506819997009,8.61907729329944,22.8907277550283,25.9269023851851,22.9096435350765,30.4312582861258,22.7365081553573,26.1189574044641,23.4587305312576,30.0420427457762,11,103,11,1.36,4.5,5.1,5.5,"O-8","12:00",11.1,"6_19_2020","6_20_2020","12:03","15:40","15:45","15:48","KZ/AGM",9,"8,9,10",3,NA,6,"",1,"3",6,NA,"Y",""
"192","CS_B_103_11C",73.6062653653079,5,5,14.4326010520212,16.3569478589573,66.1699509018964,20,5,12.9745001768424,14.7044335337548,65.1207012197107,20,10,12.7687649450413,14.4712669377135,47.386410907025,48.3628307462317,44.7762327060604,53.6587906831045,45.0245709445106,42.8607284891196,36.5122871978292,53.4256484604867,11,103,11,1.36,4.5,5.1,5.5,"O-8","12:00",11.1,"6_19_2020","6_20_2020","12:03","15:40","15:45","15:48","KZ/AGM",9,"8,9,10",3,NA,6,"",1,"3",6,NA,"Y",""
"193","CS_B_103_11C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,103,11,1.36,4.5,5.1,5.5,"O-8","12:00",11.1,"6_19_2020","6_20_2020","12:03","15:40","15:45","15:48","KZ/AGM",9,"8,9,10",3,NA,6,"",1,"3",6,NA,"Y",""
"194","CS_B_103_11C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,103,11,1.36,4.5,5.1,5.5,"O-8","12:00",11.1,"6_19_2020","6_20_2020","12:03","15:40","15:45","15:48","KZ/AGM",9,"8,9,10",3,NA,6,"",1,"3",6,NA,"Y",""
"195","CS_B_103_11C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,103,11,1.36,4.5,5.1,5.5,"O-8","12:00",11.1,"6_19_2020","6_20_2020","12:03","15:40","15:45","15:48","KZ/AGM",9,"8,9,10",3,NA,6,"",1,"3",6,NA,"Y",""
"196","CS_B_104_11C",194.916575705598,5,5,31.9535370009177,35.4393774010178,176.273576590869,20,5,28.8973076378474,32.0497411983398,175.938632604947,1.8,5,28.8423987876963,31.9888422918086,76.5164044788718,97.1953125181439,126.255193881827,56.226809011599,60.1706355175289,92.8780599301491,120.090571293626,55.5452166204088,11,104,11,2.59,5.5,6.1,6.6,"O-8","12:00",11.2,"6_19_2020","6_20_2020","12:03","15:52","15:57","16:09","KZ/AGM",23,"20,22,23,24",4,NA,19,"",1,"11",19,NA,"Y",""
"197","CS_B_104_11C",83.9024717668182,30,5,13.7545035683309,15.2549948666942,73.9464479823712,25,10,12.1223685217002,13.4448087240675,66.1025912215759,25,5,10.8364903641928,12.0186529493774,29.6726751151213,28.9291305907153,22.3588480695512,37.2973824943556,27.3836841449052,27.3042963822554,21.615443397529,34.3587677175558,11,104,11,2.59,5.5,6.1,6.6,"O-8","12:00",11.2,"6_19_2020","6_20_2020","12:03","15:52","15:57","16:09","KZ/AGM",23,"20,22,23,24",4,NA,19,"",1,"11",19,NA,"Y",""
"198","CS_B_104_11C",280.504908835905,0,5,45.9844112845745,51.000892515619,165.593004705265,6.8,8.2,27.1463942139778,30.1078190373208,143.806264200869,0,10,23.5747974099785,26.146593491067,53.2896688447158,73.725934517039,95.6529858252677,39.9594712093833,51.0768140788603,70.1570687841236,90.167942246238,39.7847165432809,11,104,11,2.59,5.5,6.1,6.6,"O-8","12:00",11.2,"6_19_2020","6_20_2020","12:03","15:52","15:57","16:09","KZ/AGM",23,"20,22,23,24",4,NA,19,"",1,"11",19,NA,"Y",""
"199","CS_B_104_11C",29.8203028549957,55,5,4.88857423852389,5.42187324636286,22.077004592017,50,10,3.61918108065852,4.01400083491217,20.0641652003106,55,10,3.28920740988698,3.64803003642011,10.9915993836833,11.9615736177777,13.1608938695863,10.4175902908249,10.9725029496994,12.0824680018369,13.4140628903366,10.3789646676753,11,104,11,2.59,5.5,6.1,6.6,"O-8","12:00",11.2,"6_19_2020","6_20_2020","12:03","15:52","15:57","16:09","KZ/AGM",23,"20,22,23,24",4,NA,19,"",1,"11",19,NA,"Y",""
"200","CS_B_104_11C",54.1612054117876,0,5,8.87888613307994,9.8474918930523,52.4548216855909,1.8,8.2,8.59915109599851,9.53724030647107,50.3798641758862,1.8,5,8.25899412719446,9.15997530470658,20.9437174213903,24.0925181025742,31.8264848148834,12.9989577061837,20.101658117983,22.3627705151571,29.2037571919449,12.8364096923599,11,104,11,2.59,5.5,6.1,6.6,"O-8","12:00",11.2,"6_19_2020","6_20_2020","12:03","15:52","15:57","16:09","KZ/AGM",23,"20,22,23,24",4,NA,19,"",1,"11",19,NA,"Y",""
"201","CS_B_104_11C",35.4396285926925,25,5,5.80977517912992,6.443568835035,24.8116177919149,25,10,4.06747832654343,4.51120323489362,24.7911961504231,20,10,4.0641305164628,4.50749020916783,12.693357067316,11.0210732188985,7.58616993153907,16.9116581245208,12.6748968334462,10.8888805096066,7.42338991527802,16.7857706806649,11,104,11,2.59,5.5,6.1,6.6,"O-8","12:00",11.2,"6_19_2020","6_20_2020","12:03","15:52","15:57","16:09","KZ/AGM",23,"20,22,23,24",4,NA,19,"",1,"11",19,NA,"Y",""
"202","CS_B_104_11C",31.4924921898619,0,5,5.16270363768229,5.72590767088399,21.6456307212108,0,10,3.5484640526575,3.93556922203832,20.2410161977498,1.8,8.2,3.31819937668029,3.68018476322723,13.8990275170369,13.8990275170369,13.8990275170369,NA,2.61219430966768,5.55651758432808,9.21983350226589,0,11,104,11,2.59,5.5,6.1,6.6,"O-8","12:00",11.2,"6_19_2020","6_20_2020","12:03","15:52","15:57","16:09","KZ/AGM",23,"20,22,23,24",4,NA,19,"",1,"11",19,NA,"Y",""
"203","CS_B_104_11C",58.3668942975544,0,5,9.56834332746794,10.6121625995553,44.4774566011217,0,10,7.29138632805274,8.08681029111304,43.109022718455,25,5,7.06705290466475,7.83800413062818,31.8576566709318,38.5382226942058,39.7451384177972,37.0360550839849,31.9149160861521,38.4963738407572,39.6043956894375,37.1735384726984,11,104,11,2.59,5.5,6.1,6.6,"O-8","12:00",11.2,"6_19_2020","6_20_2020","12:03","15:52","15:57","16:09","KZ/AGM",23,"20,22,23,24",4,NA,19,"",1,"11",19,NA,"Y",""
"204","CS_B_104_11C",103.790426371072,10,5,17.0148239952576,18.8709866129221,90.6495036939673,10,10,14.8605743760602,16.4817279443577,80.4621747316586,15,5,13.1905204478129,14.629486314847,33.2289022567858,47.9761025594308,58.6352924825735,33.4280941896915,32.8934379400335,47.9570810784328,58.619465370484,33.6883326777076,11,104,11,2.59,5.5,6.1,6.6,"O-8","12:00",11.2,"6_19_2020","6_20_2020","12:03","15:52","15:57","16:09","KZ/AGM",23,"20,22,23,24",4,NA,19,"",1,"11",19,NA,"Y",""
"205","CS_B_104_11C",73.3783387144115,5,5,12.0292358548216,13.341516129893,71.4366609459259,1.8,8.2,11.7109280239223,12.9884838083502,64.9536231130973,1.8,5,10.6481349365733,11.8097496569268,34.936603397247,34.936603397247,36.6525508399422,0.908242506145502,9.53717268384552,20.2869547362664,33.6455046799193,0.11167835115699,11,104,11,2.59,5.5,6.1,6.6,"O-8","12:00",11.2,"6_19_2020","6_20_2020","12:03","15:52","15:57","16:09","KZ/AGM",23,"20,22,23,24",4,NA,19,"",1,"11",19,NA,"Y",""
"206","CS_B_104_11C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,104,11,2.59,5.5,6.1,6.6,"O-8","12:00",11.2,"6_19_2020","6_20_2020","12:03","15:52","15:57","16:09","KZ/AGM",23,"20,22,23,24",4,NA,19,"",1,"11",19,NA,"Y",""
"207","CS_B_104_11C",120.458706755324,1.8,5,19.7473289762827,21.9015830464226,88.855716088216,5,5,14.5665108341338,16.155584743312,64.8512636268718,5,10,10.6313546929298,11.7911388412494,19.4059117902434,30.9698813072877,48.5903581422435,9.5708503462631,17.2268984389616,25.2805254582983,35.8923898464649,9.49012567713532,11,104,11,2.59,5.5,6.1,6.6,"O-8","12:00",11.2,"6_19_2020","6_20_2020","12:03","15:52","15:57","16:09","KZ/AGM",23,"20,22,23,24",4,NA,19,"",1,"11",19,NA,"Y",""
"208","CS_B_104_11C",18.6637501446441,10,5,3.05963117125313,3.39340911720801,17.6646611388054,0,5,2.89584608832875,3.21175657069189,17.1859989104077,10,10,2.81737687055863,3.12472707461958,15.3664961745822,15.3664961745822,15.3664961745822,NA,3.08630718622495,6.56502469491969,10.8932319041231,0,11,104,11,2.59,5.5,6.1,6.6,"O-8","12:00",11.2,"6_19_2020","6_20_2020","12:03","15:52","15:57","16:09","KZ/AGM",23,"20,22,23,24",4,NA,19,"",1,"11",19,NA,"Y",""
"209","CS_B_104_11C",30.3538039387096,30,5,4.97603343257534,5.51887344340174,27.730789495577,50,5,4.54603106484869,5.04196172646854,24.8560214954874,50,10,4.07475762221105,4.51927663554316,11.2765338295108,11.4973379600853,NA,11.4973379600853,7.66626914619204,3.7913628920216,0,8.83527974688886,11,104,11,2.59,5.5,6.1,6.6,"O-8","12:00",11.2,"6_19_2020","6_20_2020","12:03","15:52","15:57","16:09","KZ/AGM",23,"20,22,23,24",4,NA,19,"",1,"11",19,NA,"Y",""
"210","CS_B_104_11C",55.3011701727603,85,5,9.06576560209186,10.0547582132291,49.2046252347716,85,8.2,8.06633200570026,8.9462954972312,43.7234926325912,85,10,7.16778567747397,7.94972593319841,17.4487288988066,8.78869666890714,6.10306500130442,12.6680002491976,17.3369697502547,8.73674671524196,6.3094132731416,12.1939177365679,11,104,11,2.59,5.5,6.1,6.6,"O-8","12:00",11.2,"6_19_2020","6_20_2020","12:03","15:52","15:57","16:09","KZ/AGM",23,"20,22,23,24",4,NA,19,"",1,"11",19,NA,"Y",""
"211","CS_B_104_11C",80.4854884664299,20,5,13.1943423715459,14.6337251757145,72.5215751686129,20,10,11.8887828145267,13.1857409397478,65.9917906212468,25,5,10.8183263313519,11.9985073856812,24.8814032507483,24.8814032507483,16.9581104177163,43.6183149397034,10.4780481758249,22.2883338819517,16.2928454710208,34.4296451084637,11,104,11,2.59,5.5,6.1,6.6,"O-8","12:00",11.2,"6_19_2020","6_20_2020","12:03","15:52","15:57","16:09","KZ/AGM",23,"20,22,23,24",4,NA,19,"",1,"11",19,NA,"Y",""
"212","CS_B_104_11C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,11,104,11,2.59,5.5,6.1,6.6,"O-8","12:00",11.2,"6_19_2020","6_20_2020","12:03","15:52","15:57","16:09","KZ/AGM",23,"20,22,23,24",4,NA,19,"",1,"11",19,NA,"Y",""
"213","CS_B_104_11C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,11,104,11,2.59,5.5,6.1,6.6,"O-8","12:00",11.2,"6_19_2020","6_20_2020","12:03","15:52","15:57","16:09","KZ/AGM",23,"20,22,23,24",4,NA,19,"",1,"11",19,NA,"Y",""
"214","CS_B_104_11C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,11,104,11,2.59,5.5,6.1,6.6,"O-8","12:00",11.2,"6_19_2020","6_20_2020","12:03","15:52","15:57","16:09","KZ/AGM",23,"20,22,23,24",4,NA,19,"",1,"11",19,NA,"Y",""
"215","CS_B_104_11C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,104,11,2.59,5.5,6.1,6.6,"O-8","12:00",11.2,"6_19_2020","6_20_2020","12:03","15:52","15:57","16:09","KZ/AGM",23,"20,22,23,24",4,NA,19,"",1,"11",19,NA,"Y",""
"216","CS_B_104_11C",10.58505728633,25,5,1.73525529284099,1.92455587024182,8.86124181442787,10,5,1.45266259252916,1.61113487535052,7.0499290072149,10,10,1.15572606675654,1.28180527403907,4.27022452014989,4.27022452014989,3.95448288184089,8.43807495850351,1.17996989863821,2.50996775641669,3.88560427076498,0.858046020284593,11,104,11,2.59,5.5,6.1,6.6,"O-8","12:00",11.2,"6_19_2020","6_20_2020","12:03","15:52","15:57","16:09","KZ/AGM",23,"20,22,23,24",4,NA,19,"",1,"11",19,NA,"Y",""
"217","CS_B_104_11C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,104,11,2.59,5.5,6.1,6.6,"O-8","12:00",11.2,"6_19_2020","6_20_2020","12:03","15:52","15:57","16:09","KZ/AGM",23,"20,22,23,24",4,NA,19,"",1,"11",19,NA,"Y",""
"218","CS_B_104_11C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,104,11,2.59,5.5,6.1,6.6,"O-8","12:00",11.2,"6_19_2020","6_20_2020","12:03","15:52","15:57","16:09","KZ/AGM",23,"20,22,23,24",4,NA,19,"",1,"11",19,NA,"Y",""
"219","CS_B_104_11C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,104,11,2.59,5.5,6.1,6.6,"O-8","12:00",11.2,"6_19_2020","6_20_2020","12:03","15:52","15:57","16:09","KZ/AGM",23,"20,22,23,24",4,NA,19,"",1,"11",19,NA,"Y",""
"220","CS_B_105_11C",50.6037021668505,50,5,9.73148118593278,10.7667451418831,41.5199627981132,85,5,7.98460823040639,8.83403463789643,40.7229131543154,45,10,7.83132945275296,8.66444960730115,28.7664725688383,28.7027630256509,28.9664479933721,27.478840679121,24.8883378465567,23.2868268679113,29.1998431489036,15.0488615384526,11,105,11,1.53,4.7,5.2,5.6,"O-8","12:30",10.9,"6_21_2020","6_22_2020","12:25","14:14","14:19","14:33","KZ/AGM",25,"6,12,20",3,20,15,"21,22,23,24,25",NA,NA,22,NA,"Y","STRANGE SWIMMING BEHAVIOR"
"221","CS_B_105_11C",89.4166458027828,45,5,17.1955088082275,19.0248182559112,75.515012384462,5,5,14.5221177662427,16.0670239115877,73.4311436166308,60,5,14.121373772429,15.6236475780066,50.7407978144664,49.0964870909283,46.6192152650478,51.2865537525296,45.987408830876,43.5708073588504,38.8557668250828,49.7537822088327,11,105,11,1.53,4.7,5.2,5.6,"O-8","12:30",10.9,"6_21_2020","6_22_2020","12:25","14:14","14:19","14:33","KZ/AGM",25,"6,12,20",3,20,15,"21,22,23,24,25",NA,NA,22,NA,"Y","STRANGE SWIMMING BEHAVIOR"
"222","CS_B_105_11C",69.6921247898987,93.2,6.8,13.4023316903651,14.8281116574253,68.7389158498193,90,5,13.2190222788114,14.6253012446424,66.6542245447517,90,10,12.8181201047599,14.1817499031387,35.2659164245769,38.1799592024441,44.5720157592522,30.722559886168,29.524105493198,29.8355604064398,31.8535182608719,24.7914091970715,11,105,11,1.53,4.7,5.2,5.6,"O-8","12:30",10.9,"6_21_2020","6_22_2020","12:25","14:14","14:19","14:33","KZ/AGM",25,"6,12,20",3,20,15,"21,22,23,24,25",NA,NA,22,NA,"Y","STRANGE SWIMMING BEHAVIOR"
